incident_key,mkey,ntsb_no,event_date,event_year,event_month,city,state,country,latitude,longitude,airport_id,airport_name,make_raw,model_raw,make_clean,model_clean,model_family,aircraft_category,n_number,serial_number,amateur_built,number_of_engines,engine_type,far_part,scheduled,purpose_of_flight,operator,aircraft_damage,damage_severity_score,highest_injury_level,fatal_count,serious_count,minor_count,total_onboard,weather_condition,accident_site_condition,has_safety_rec,report_type,report_status,factual_narrative,analysis_narrative,probable_cause,findings_text,narrative_combined,kw_engine_failure,kw_fuel_exhaustion,kw_loss_of_control,kw_weather_factor,kw_mechanical,kw_pilot_error,kw_runway_excursion,kw_fire,kw_structural,kw_bird_strike,severity_score,source_csv_ingestion_id,source_json_ingestion_id,silver_loaded_at
488,200756,WPR25LA245,2025-08-08,2025,8,Parma,IDAHO,United States,43.771041,,50S,PARMA,DENNEY,KITFOX,DENNEY,KITFOX,DENNEY KITFOX,AIR,N300KF,C9904-0300,True,,,091,,PERS,,Substantial,3,Serious,0,1,0,1,VMC,VMC,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,17.00,1704,250.0,2026-04-03 04:05:44.570293+00:00
433,200687,ANC25LA083,2025-08-02,2025,8,Chisana,ALASKA,United States,62.282155,,,,AVIAT AIRCRAFT INC,A-1B,AVIAT AIRCRAFT INC,A-1B,AVIAT AIRCRAFT INC A-1B,AIR,N900HY,2362,False,1.0,REC,091,,PERS,,Substantial,3,None,0,0,0,0,VMC,VMC,False,DirectorBrief,Completed,,"The pilot reported that he was flying low-level over various remote gravel bars looking for a suitable one to land on. During a low pass over a gravel bar, the airplane’s tailwheel impacted an area of rough, uneven terrain, which pivoted the nose of the airplane down, resulting in a hard, inadvertent landing. The main landing gear wheels subsequently impacted a 3 ft high gravel berm, and the main landing gear collapsed resulting in substantial damage to the fuselage and left wing lift struts.&#x0D;
A postaccident examination of the landing gear by the NTSB investigator-in-charge revealed all fractures in the landing gear were from overload forces from the hard landing.",The pilot’s failure to maintain clearance from terrain while maneuvering at low altitude.,"Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Psychological - Attention/monitoring - Attention - Pilot, Personnel issues - Psychological - Perception/orientation/illusion - Situational awareness - Pilot, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Personnel issues - Psychological - Personality/attitude - Self confidence - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Aircraft capability - (general) - Capability exceeded, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Environmental issues - Physical environment - Terrain - Rough terrain - Effect on equipment"," The pilot reported that he was flying low-level over various remote gravel bars looking for a suitable one to land on. During a low pass over a gravel bar, the airplane’s tailwheel impacted an area of rough, uneven terrain, which pivoted the nose of the airplane down, resulting in a hard, inadvertent landing. The main landing gear wheels subsequently impacted a 3 ft high gravel berm, and the main landing gear collapsed resulting in substantial damage to the fuselage and left wing lift struts.&#x0D;
A postaccident examination of the landing gear by the NTSB investigator-in-charge revealed all fractures in the landing gear were from overload forces from the hard landing. The pilot’s failure to maintain clearance from terrain while maneuvering at low altitude. Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Psychological - Attention/monitoring - Attention - Pilot, Personnel issues - Psychological - Perception/orientation/illusion - Situational awareness - Pilot, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Personnel issues - Psychological - Personality/attitude - Self confidence - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Aircraft capability - (general) - Capability exceeded, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Environmental issues - Physical environment - Terrain - Rough terrain - Effect on equipment",False,False,False,False,True,True,False,False,True,False,9.00,1737,479.0,2026-04-03 04:05:44.570293+00:00
694,201009,CEN25LA381,2025-08-27,2025,8,Fort Worth,TEXAS,United States,32.796442,,XS04,BELL SOUTH AIRFIELD,BELL HELICOPTER TEXTRON CANADA,505,BELL HELICOPTER TEXTRON CANADA,505,BELL HELICOPTER TEXTRON CANADA 505,HELI,N505GR,65011,False,1.0,TS,091,,INST,Bell Training Academy,Substantial,3,None,0,0,0,0,VMC,VMC,False,DirectorBrief,Completed,,"The purpose of the flight with the manufacturer flight training academy was for a flight instructor to provide instruction to another flight instructor, who was a customer. About one hour into the flight at the manufacturer’s private flight training heliport, the manufacturer flight instructor was demonstrating a hover out of ground effect (HOGE) autorotation from a straight-in approach with termination on the lane. This was the first HOGE autorotation for the manufacturer flight instructor of the day. At the time of the maneuver, the manufacturer flight instructor reported the wind direction was variable, and the wind speed was light and variable with no gusting.&#x0D;
He reported that he was late entering the HOGE autorotation due to a heliport traffic pattern restriction for noise abatement purposes. Near the end of the HOGE autorotation, with about 35 kts airspeed, he performed a small flare by pulling the nose up slightly. About 45 ft agl, he noticed the descent rate accelerated, requiring him to make a small input with the collective. He further noticed that the descent rate became excessive. About 20 ft agl he began pulling the collective to the top stop and he leveled the skids. The helicopter landed hard on the dry asphalt lane, the skids partially collapsed, and the helicopter came to rest upright on the right side of the lane with little forward motion.&#x0D;
The helicopter sustained substantial damage to the underside of the fuselage. The manufacturer flight instructor reported there were no preimpact mechanical malfunctions or failures with the airframe or the engine that would have precluded normal operation.&#x0D;
The manufacturer flight training academy reported that the accident was a mismanagement of the flight controls, and the manufacturer flight instructor should have identified the situation the helicopter was in sooner and executed a power recovery to arrest the descent rate. Postaccident investigation revealed that the manufacturer flight instructor, who had been employed with the manufacturer flight training academy for nine years, did not complete the required flight risk assessment tool before the instructional flight.&#x0D;
The estimated density altitude for the closest meteorological reporting station was 2,484 ft.","The manufacturer flight instructor’s failure to maintain proper airspeed and a proper descent rate during a demonstrated hover out of ground effect (HOGE) autorotation, which resulted in a hard landing. Contributing to the accident was the manufacturer flight instructor’s failure to perform corrective action during the HOGE autorotation with a power recovery in a timely manner.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Instructor/check pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent rate - Not attained/maintained, Personnel issues - Psychological - Attention/monitoring - Task monitoring/vigilance - Instructor/check pilot, Personnel issues - Action/decision - Action - Incorrect action performance - Instructor/check pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Instructor/check pilot"," The purpose of the flight with the manufacturer flight training academy was for a flight instructor to provide instruction to another flight instructor, who was a customer. About one hour into the flight at the manufacturer’s private flight training heliport, the manufacturer flight instructor was demonstrating a hover out of ground effect (HOGE) autorotation from a straight-in approach with termination on the lane. This was the first HOGE autorotation for the manufacturer flight instructor of the day. At the time of the maneuver, the manufacturer flight instructor reported the wind direction was variable, and the wind speed was light and variable with no gusting.&#x0D;
He reported that he was late entering the HOGE autorotation due to a heliport traffic pattern restriction for noise abatement purposes. Near the end of the HOGE autorotation, with about 35 kts airspeed, he performed a small flare by pulling the nose up slightly. About 45 ft agl, he noticed the descent rate accelerated, requiring him to make a small input with the collective. He further noticed that the descent rate became excessive. About 20 ft agl he began pulling the collective to the top stop and he leveled the skids. The helicopter landed hard on the dry asphalt lane, the skids partially collapsed, and the helicopter came to rest upright on the right side of the lane with little forward motion.&#x0D;
The helicopter sustained substantial damage to the underside of the fuselage. The manufacturer flight instructor reported there were no preimpact mechanical malfunctions or failures with the airframe or the engine that would have precluded normal operation.&#x0D;
The manufacturer flight training academy reported that the accident was a mismanagement of the flight controls, and the manufacturer flight instructor should have identified the situation the helicopter was in sooner and executed a power recovery to arrest the descent rate. Postaccident investigation revealed that the manufacturer flight instructor, who had been employed with the manufacturer flight training academy for nine years, did not complete the required flight risk assessment tool before the instructional flight.&#x0D;
The estimated density altitude for the closest meteorological reporting station was 2,484 ft. The manufacturer flight instructor’s failure to maintain proper airspeed and a proper descent rate during a demonstrated hover out of ground effect (HOGE) autorotation, which resulted in a hard landing. Contributing to the accident was the manufacturer flight instructor’s failure to perform corrective action during the HOGE autorotation with a power recovery in a timely manner. Personnel issues - Task performance - Use of equip/info - Aircraft control - Instructor/check pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent rate - Not attained/maintained, Personnel issues - Psychological - Attention/monitoring - Task monitoring/vigilance - Instructor/check pilot, Personnel issues - Action/decision - Action - Incorrect action performance - Instructor/check pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Instructor/check pilot",False,False,False,False,True,True,False,False,True,False,9.00,1581,127.0,2026-04-03 04:05:44.570293+00:00
590,200880,CEN25FA346,2025-08-27,2025,8,Kearney,MISSOURI,United States,39.349484,,GPH,MIDWEST NTL AIR CENTER,CESSNA,340,CESSNA,340,CESSNA 340,AIR,N888MT,340A0763,False,2.0,,091,,PERS,,Substantial,3,Fatal,2,0,0,2,VMC,VMC,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,31.00,1582,128.0,2026-04-03 04:05:44.570293+00:00
622,200917,CEN25LA355,2025-08-26,2025,8,Lubbock,TEXAS,United States,33.649871,,LBB,,CESSNA,172M,CESSNA,172M,CESSNA 172M,AIR,N92356,17261567,False,1.0,REC,091,,PERS,HUB CITY AVIATION ACADEMY LLC,Substantial,3,Minor,0,0,1,1,VMC,VMC,False,DirectorBrief,Completed,,"The pilot reported that he completed a 200 nautical mile cross country flight, then returned to the departure airport for touch-and-go landings. During the second touch-and-go, the engine experienced a loss of power about 200 to 300 ft agl. The pilot was unable to restore engine power and executed a forced landing to a field, which resulted in substantial damage to the fuselage and empennage. The pilot reported that there were no preaccident mechanical malfunctions or failures with the airplane that would have precluded normal operation. After the accident the pilot reported that he did not switch the fuel selector to the tank with available fuel.&#x0D;
The airplane contained about 36 gallons of fuel; 18 gallons in each fuel tank. The total flight time was about 2 hours and 20 minutes. The estimated fuel consumption rate for this engine was 8 gallons per hour.","The pilot’s mismanagement of available fuel, which resulted in a loss of engine power due to fuel starvation.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Personnel issues - Action/decision - Action - Lack of action - Pilot, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot"," The pilot reported that he completed a 200 nautical mile cross country flight, then returned to the departure airport for touch-and-go landings. During the second touch-and-go, the engine experienced a loss of power about 200 to 300 ft agl. The pilot was unable to restore engine power and executed a forced landing to a field, which resulted in substantial damage to the fuselage and empennage. The pilot reported that there were no preaccident mechanical malfunctions or failures with the airplane that would have precluded normal operation. After the accident the pilot reported that he did not switch the fuel selector to the tank with available fuel.&#x0D;
The airplane contained about 36 gallons of fuel; 18 gallons in each fuel tank. The total flight time was about 2 hours and 20 minutes. The estimated fuel consumption rate for this engine was 8 gallons per hour. The pilot’s mismanagement of available fuel, which resulted in a loss of engine power due to fuel starvation. Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Personnel issues - Action/decision - Action - Lack of action - Pilot, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot",False,True,False,False,True,False,False,False,True,False,13.00,1583,129.0,2026-04-03 04:05:44.570293+00:00
618,200912,ERA25LA328,2025-08-26,2025,8,Montauk,NEW YORK,United States,41.080028,,MTP,MONTAUK,CIRRUS DESIGN CORP,SR20,CIRRUS DESIGN CORP,SR20,CIRRUS DESIGN CORP SR20,AIR,N88SP,8861,False,1.0,REC,091,,PERS,Nassau Flyers,Substantial,3,None,0,0,0,0,VMC,VMC,False,DirectorBrief,Completed,,"Shortly after sunset, the pilot overflew the destination airport to ensure that there was no wildlife on the runway and to check the direction of the windsock. The windsock was dimly lit, and because there was an airplane lined up on one of airport’s runways, he assumed that the wind was favoring that runway. He approached the runway but performed a go-around because he was not lined up with the runway. On the second attempt, he noted that the airplane’s speed was high and as he touched down on the runway, the airplane bounced. On the second bounce, he applied the brakes, and the airplane began to skid before overrunning the runway and impacting vegetation, which resulted in substantial damage to the airplane’s wings. The pilot reported that after the accident, the operator who had rented the airplane to him reviewed the flight data recorded by the airplane’s avionics, which showed that he had landed with a 6-knot tailwind. The pilot also reported that there were no preimpact mechanical malfunctions or failures with the airplane prior to the accident.","The pilot’s failure to verify the wind direction and maintain an appropriate approach speed, which resulted in a long landing and subsequent runway excursion.","Personnel issues - Action/decision - Info processing/decision - Expectation/assumption - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Awareness of condition, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot"," Shortly after sunset, the pilot overflew the destination airport to ensure that there was no wildlife on the runway and to check the direction of the windsock. The windsock was dimly lit, and because there was an airplane lined up on one of airport’s runways, he assumed that the wind was favoring that runway. He approached the runway but performed a go-around because he was not lined up with the runway. On the second attempt, he noted that the airplane’s speed was high and as he touched down on the runway, the airplane bounced. On the second bounce, he applied the brakes, and the airplane began to skid before overrunning the runway and impacting vegetation, which resulted in substantial damage to the airplane’s wings. The pilot reported that after the accident, the operator who had rented the airplane to him reviewed the flight data recorded by the airplane’s avionics, which showed that he had landed with a 6-knot tailwind. The pilot also reported that there were no preimpact mechanical malfunctions or failures with the airplane prior to the accident. The pilot’s failure to verify the wind direction and maintain an appropriate approach speed, which resulted in a long landing and subsequent runway excursion. Personnel issues - Action/decision - Info processing/decision - Expectation/assumption - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Awareness of condition, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",False,False,False,False,True,True,True,False,False,False,9.00,1584,130.0,2026-04-03 04:05:44.570293+00:00
585,200875,WPR25FA264,2025-08-26,2025,8,Los Banos,CALIFORNIA,United States,36.989284,,,,CESSNA,172S,CESSNA,172S,CESSNA 172S,AIR,N5203H,172S9732,False,1.0,,091,,PERS,Trade Winds Aviation,Destroyed,4,Fatal,1,0,0,1,VMC,VMC,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,29.00,1585,131.0,2026-04-03 04:05:44.570293+00:00
583,200873,WPR25LA263,2025-08-23,2025,8,Lakeview,OREGON,United States,42.156240,,LKV,Lake County Airport,CESSNA,A185F,CESSNA,A185F,CESSNA A185F,AIR,N185GG,18502787,False,1.0,REC,091,,PERS,,Substantial,3,None,0,0,0,0,VMC,VMC,False,DirectorBrief,Completed,,"The pilot of the tailwheel equipped airplane reported that during the landing roll, the airplane experienced a wind gust from the right. The airplane veered to the right and the pilot attempted to regain directional control using rudder and aileron inputs. The airplane continued to the right, exited the runway surface and ground looped. The left wing and aileron sustained substantial damage. The pilot reported that there were no preaccident mechanical malfunctions or failures that would have precluded normal operation. At the time of the accident, the pilot was landing on runway 17 with wind from 260° at 6 knots, gusting to 20 knots.","The pilot’s failure to maintain directional control during the landing roll, in gusting crosswind conditions.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation"," The pilot of the tailwheel equipped airplane reported that during the landing roll, the airplane experienced a wind gust from the right. The airplane veered to the right and the pilot attempted to regain directional control using rudder and aileron inputs. The airplane continued to the right, exited the runway surface and ground looped. The left wing and aileron sustained substantial damage. The pilot reported that there were no preaccident mechanical malfunctions or failures that would have precluded normal operation. At the time of the accident, the pilot was landing on runway 17 with wind from 260° at 6 knots, gusting to 20 knots. The pilot’s failure to maintain directional control during the landing roll, in gusting crosswind conditions. Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",False,False,False,False,True,True,True,False,False,False,9.00,1606,152.0,2026-04-03 04:05:44.570293+00:00
584,200874,CEN25LA345,2025-08-26,2025,8,Hartford,WISCONSIN,United States,43.350047,,HXF,HARTFORD MUNI,VANS AIRCRAFT INC,RV-12IS,VANS AIRCRAFT INC,RV-12IS,VANS AIRCRAFT INC RV-12IS,AIR,N18HS,121381,True,1.0,REC,091,,PERS,KETTLE MORAINE YOUTH AVIATION INC,Substantial,3,None,0,0,0,0,VMC,VMC,False,DirectorBrief,Completed,,"The student pilot was performing a landing after a solo flight. He attempted to land on runway 27 twice but there were trucks on the runway. He performed a go-around and switched to runway 18 which is a turf/grass runway. Immediately following touchdown, the airplane hit a bump on the runway and the airplane to become airborne again. The airplane porposied twice and the nose landing gear contacted the ground and collapsed which resulted in substantial damage to the fuselage. &#x0D;
The student pilot reported that there were no preaccident mechanical malfunctions or failures with the airplane that would have precluded normal operation.",The student pilot’s failure to maintain airplane control while landing on a turf runway.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained"," The student pilot was performing a landing after a solo flight. He attempted to land on runway 27 twice but there were trucks on the runway. He performed a go-around and switched to runway 18 which is a turf/grass runway. Immediately following touchdown, the airplane hit a bump on the runway and the airplane to become airborne again. The airplane porposied twice and the nose landing gear contacted the ground and collapsed which resulted in substantial damage to the fuselage. &#x0D;
The student pilot reported that there were no preaccident mechanical malfunctions or failures with the airplane that would have precluded normal operation. The student pilot’s failure to maintain airplane control while landing on a turf runway. Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained",False,False,False,False,True,True,False,False,True,False,9.00,1590,136.0,2026-04-03 04:05:44.570293+00:00
595,200885,ENG25WA051,2025-08-26,2025,8,Caracas,OTHER FOREIGN,Venezuela,,,,,BOEING,727,BOEING,727,BOEING 727,AIR,YV665T,22609,False,,TJ,000,,,Solar Cargo,None,1,,0,0,0,0,,,False,,N/A,,,,,   ,False,False,False,False,False,False,False,False,False,False,3.00,1591,137.0,2026-04-03 04:05:44.570293+00:00
578,200867,WPR25LA260,2025-08-26,2025,8,Lincoln,MONTANA,United States,46.955134,,S69,Lincoln Airport,BELL TEXTRON CANADA LTD,407,BELL TEXTRON CANADA LTD,407,BELL TEXTRON CANADA LTD 407,HELI,N38AJ,56317,False,1.0,,135,NSCH,PUBU,Life Flight Network,Substantial,3,None,0,0,0,0,VMC,VMC,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,9.00,1592,138.0,2026-04-03 04:05:44.570293+00:00
562,200849,GAA25WA243,2025-08-24,2025,8,Mitu,OTHER FOREIGN,Colombia,0.415001,,,,CESSNA,TU206,CESSNA,TU206,CESSNA TU206,AIR,HK1833,CU20603274,False,1.0,,000,,OWRK,SERVICIOS AEROEOS ESPECIALES GLOBAL LIFE AMBULANCIAS S.A.S.,Destroyed,4,Fatal,4,0,0,4,,,False,,N/A,,,,,   ,False,False,False,False,False,False,False,False,False,False,44.00,1599,145.0,2026-04-03 04:05:44.570293+00:00
576,200865,ERA25LA317,2025-08-25,2025,8,Knoxville,TENNESSEE,United States,36.000000,,EKQ,WAYNE COUNTY,CESSNA,170B,CESSNA,170B,CESSNA 170B,AIR,N4584C,25528,False,1.0,REC,091,,PERS,,Substantial,3,None,0,0,0,0,VMC,VMC,False,DirectorBrief,Completed,,"The pilot of the tailwheel-equipped airplane approached the destination airport, and while in the traffic pattern there, the airplane encountered a crosswind. During the base-to-final turn, he was dissatisfied with the airplane’s altitude and performed a go-around. On the subsequent approach, he used rudder inputs to maintain alignment with the runway centerline. After touchdown, the airplane drifted right, and as it decelerated, he applied right rudder but was unable to maintain directional control. The airplane veered off the left side of the runway and ground-looped, coming to rest on the adjacent terrain. The airplane sustained substantial damage to the right wingtip and aileron. The pilot reported that there were no preaccident mechanical malfunctions or failures of the airplane that would have precluded normal operation.","The pilot’s failure to maintain directional control during landing roll in a crosswind, which resulted in a runway excursion and a subsequent ground loop.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Response/compensation"," The pilot of the tailwheel-equipped airplane approached the destination airport, and while in the traffic pattern there, the airplane encountered a crosswind. During the base-to-final turn, he was dissatisfied with the airplane’s altitude and performed a go-around. On the subsequent approach, he used rudder inputs to maintain alignment with the runway centerline. After touchdown, the airplane drifted right, and as it decelerated, he applied right rudder but was unable to maintain directional control. The airplane veered off the left side of the runway and ground-looped, coming to rest on the adjacent terrain. The airplane sustained substantial damage to the right wingtip and aileron. The pilot reported that there were no preaccident mechanical malfunctions or failures of the airplane that would have precluded normal operation. The pilot’s failure to maintain directional control during landing roll in a crosswind, which resulted in a runway excursion and a subsequent ground loop. Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Response/compensation",False,False,False,False,True,True,True,False,False,False,9.00,1594,140.0,2026-04-03 04:05:44.570293+00:00
574,200863,WPR25LA259,2025-08-25,2025,8,Puyallup,WASHINGTON,United States,47.103920,,PLU,PIERCE COUNTY/THUN FLD,CZECH AIRCRAFT GROUP SRO,SPORTCRUISER,CZECH AIRCRAFT GROUP SRO,SPORTCRUISER,CZECH AIRCRAFT GROUP SRO SPORTCRUISER,AIR,N538SF,C0694,False,1.0,,091,,FLTS,Spana Flight,Substantial,3,Serious,0,1,1,2,VMC,VMC,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,17.00,1595,141.0,2026-04-03 04:05:44.570293+00:00
668,200976,ERA25LA339,2025-08-24,2025,8,Charleston,WEST VIRGINIA,United States,38.376013,,CRW,WEST VIRGINIA INTL YEAGER,CIRRUS DESIGN CORP,SR20,CIRRUS DESIGN CORP,SR20,CIRRUS DESIGN CORP SR20,AIR,N241MU,10052,False,1.0,REC,091,,INST,MARSHALL UNIVERSITY,Substantial,3,None,0,0,0,0,VMC,VMC,False,DirectorBrief,Completed,,"The flight instructor reported that he and the student pilot were on the return leg of a cross-country flight. As the student pilot was landing the airplane at their home airport, the touchdown was normal, but the airplane immediately veered left. The flight instructor took control of the airplane and attempted to correct, but the airplane continued off the left side of the runway. The left wing struck a runway sign, resulting substantial damage to the left wing, and the airplane came to rest upright in a grass area off the left side of the runway. Examination of the wreckage by a mechanic and a Federal Aviation Administration inspector revealed a flat spot and gashes on the left main landing gear tire, consistent with the tire being flat upon touchdown.","A flat left main landing gear tire, which resulted in a loss of directional control and runway excursion during landing.","Aircraft - Aircraft systems - Landing gear system - Tire casing - Failure, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Attain/maintain not possible"," The flight instructor reported that he and the student pilot were on the return leg of a cross-country flight. As the student pilot was landing the airplane at their home airport, the touchdown was normal, but the airplane immediately veered left. The flight instructor took control of the airplane and attempted to correct, but the airplane continued off the left side of the runway. The left wing struck a runway sign, resulting substantial damage to the left wing, and the airplane came to rest upright in a grass area off the left side of the runway. Examination of the wreckage by a mechanic and a Federal Aviation Administration inspector revealed a flat spot and gashes on the left main landing gear tire, consistent with the tire being flat upon touchdown. A flat left main landing gear tire, which resulted in a loss of directional control and runway excursion during landing. Aircraft - Aircraft systems - Landing gear system - Tire casing - Failure, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Attain/maintain not possible",False,False,False,False,True,False,True,False,False,False,9.00,1596,142.0,2026-04-03 04:05:44.570293+00:00
561,200848,CEN25FA339,2025-08-24,2025,8,Concordia,KANSAS,United States,39.550083,,CNK,Blosser Municipal Airport,RANS,S-12 Airaile,RANS,S-12 Airaile,RANS S-12,AIR,N2757A,0494491,False,1.0,,091,,PERS,,Substantial,3,Fatal,1,0,0,1,VMC,VMC,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,26.00,1597,143.0,2026-04-03 04:05:44.570293+00:00
631,200930,DCA25LA312,2025-08-23,2025,8,Miami,FLORIDA,United States,25.799028,,,,MCDONNELL DOUGLAS AIRCRAFT CO,MD 83,MCDONNELL DOUGLAS AIRCRAFT CO,MD 83,MCDONNELL DOUGLAS AIRCRAFT CO MD,AIR,N805WA,53470,False,2.0,,121,SCHD,,World Atlantic Airlines,None,1,Serious,0,1,0,1,,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,11.00,1608,154.0,2026-04-03 04:05:44.570293+00:00
598,200889,GAA25WA246,2025-08-23,2025,8,Sanat Ana Del Yacuma,OTHER FOREIGN,Bolivia,,,,,ROCKWELL,112,ROCKWELL,112,ROCKWELL 112,,CP-2872,,False,,,000,,,,,0,None,0,0,0,0,,,False,,N/A,,,,,   ,False,False,False,False,False,False,False,False,False,False,0.00,1607,153.0,2026-04-03 04:05:44.570293+00:00
565,200853,CEN25LA342,2025-08-24,2025,8,Granbury,TEXAS,United States,32.492622,,,,CIRRUS DESIGN CORP,SR22,CIRRUS DESIGN CORP,SR22,CIRRUS DESIGN CORP SR22,AIR,N376CD,1425,False,1.0,REC,091,,PERS,,Substantial,3,None,0,0,0,0,VMC,VMC,False,DirectorBrief,Completed,,"The pilot reported that the purpose of the flight was to continue the new engine break-in process. He departed with 46 total gallons of fuel but did not know the exact amount in each tank. During the flight he switched fuel tanks at a fuel consumption interval of 10 gallons. As he turned back toward the airport, he noted 14 gallons in the right tank and 4.5 gallons in the left tank. He intended to utilize the left tank until he started a descent, at which time he would switch to the right tank. About 18 miles from the airport, he felt the airplane decelerate so he turned on the fuel boost pump, and advanced the mixture and throttle controls, but did not switch fuel tanks. He diverted to a nearby airport but was unable to reach it, so he activated the Cirrus Airframe Parachute System (CAPS). The airplane descended to the ground under the parachute canopy and landed hard, which resulted in substantial damage to the right wing. The pilot reported that there were no preaccident mechanical malfunctions or failures that would have precluded normal operation. He added that he forgot to switch fuel tanks as he had intended and exhausted the fuel in the left tank. &#x0D;
Postaccident examination revealed 14 gallons of fuel in the right tank, which was breached, and trace amounts of fuel in the left tank, which remained intact.","The pilot’s inadequate fuel management, which resulted in a total loss of engine power due to fuel starvation.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Personnel issues - Action/decision - Action - Lack of action - Pilot"," The pilot reported that the purpose of the flight was to continue the new engine break-in process. He departed with 46 total gallons of fuel but did not know the exact amount in each tank. During the flight he switched fuel tanks at a fuel consumption interval of 10 gallons. As he turned back toward the airport, he noted 14 gallons in the right tank and 4.5 gallons in the left tank. He intended to utilize the left tank until he started a descent, at which time he would switch to the right tank. About 18 miles from the airport, he felt the airplane decelerate so he turned on the fuel boost pump, and advanced the mixture and throttle controls, but did not switch fuel tanks. He diverted to a nearby airport but was unable to reach it, so he activated the Cirrus Airframe Parachute System (CAPS). The airplane descended to the ground under the parachute canopy and landed hard, which resulted in substantial damage to the right wing. The pilot reported that there were no preaccident mechanical malfunctions or failures that would have precluded normal operation. He added that he forgot to switch fuel tanks as he had intended and exhausted the fuel in the left tank. &#x0D;
Postaccident examination revealed 14 gallons of fuel in the right tank, which was breached, and trace amounts of fuel in the left tank, which remained intact. The pilot’s inadequate fuel management, which resulted in a total loss of engine power due to fuel starvation. Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Personnel issues - Action/decision - Action - Lack of action - Pilot",False,True,False,False,True,True,False,False,True,False,9.00,1598,144.0,2026-04-03 04:05:44.570293+00:00
